prolific_id,viss.aims.1,viss.aims.2,viss.aims.3,viss.coi.1,viss.coi.2,viss.consensus.1,viss.consensus.2,viss.fallible.1,viss.fallible.2,viss.ir,viss.nonsubj.1,viss.nonsubj.2,viss.pluralism.1,viss.pluralism.3,viss.stdpt,viss.value.conflict,viss.vfi.1,viss.vfi.2,viss.wait.policy,coss.1,coss.2,coss.3,coss.4,coss.5,coss.6,gss_college,gss_congress,gss_k12,gss_companies,gss_medicine,gss_science,effect,scientism.reality,scientism.higher.pow,scientism.truth,scientism.knowledge,scientism.morality,scientism.evolution,scientism.questions,scientism.problems,scientism.malleabl,scientism.critique,scientism.benefits,scientism.value,osi.timer_firstclick,osi.timer_lastclick,osi.timer_pagesubmit,osi.timer_clickcount,osi.radioactive,osi.nitrogen,osi.copernicus.1,osi.copernicus.2,osi.valid,osi.prob1,osi.prob2,osi.die,osi.bucks,osi.lillypad,osi.lasers,osi.electrons,osi.antibiotics,age,gender_id,gender_lived,race_ethnicity,religious,occupation,politics,party,rwa.conservatism.1,rwa.conservatism.2,rwa.conservatism.3,rwa.conservatism.4,rwa.conservatism.5,rwa.conservatism.6,rwa.traditionalism.1,rwa.traditionalism.2,rwa.traditionalism.3,rwa.traditionalism.4,rwa.traditionalism.5,rwa.traditionalism.6,rwa.authoritarianism.1,rwa.authoritarianism.2,rwa.authoritarianism.3,rwa.authoritarianism.4,rwa.authoritarianism.5,rwa.authoritarianism.6,coss,scientism,rwa.conservatism,rwa.traditionalism,rwa.authoritarianism,rwa,occ_prestige,osi_score
667c44426f36f6bc503550e6351531cc2a95df1c40f539c1c36eb362,7,6,5,4,5,5,1,1,5,1,2,2,7,5,6,7,7,2,5,6,5,4,1,1,7,3,1,3,1,4,5,3,4,3,4,4,4,5,4,5,3,4,4,3,3.881,196.872,199.686,27,FALSE,Oxygen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,17,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,more than 6 months,1,Democrat,1,7,1,7,7,1,1,7,7,2,7,1,1,7,1,6,1,7,4,3.9166666666666665,4,4.166666666666667,3.8333333333333335,4,NA,9
d55d733af7d1e99a34317021e43b3492c138a79cac02609a89ca260a,6,6,3,4,5,3,1,1,5,6,3,6,2,4,6,6,1,5,6,4,1,1,2,2,2,3,2,3,4,4,3,2,2,3,1,3,3,1,1,2,2,2,3,3,4.503,158.12,162.274,15,TRUE,Oxygen,Sun goes around the Earth,NA,The second way,No,Yes,500,100,12,TRUE,TRUE,TRUE,43,Man/Male,Man/Male,Black: A person having origins in any of the Black racial groups of Africa,2,Aircraft Cargo Handling Supervisor,3,Democrat,7,5,5,1,3,4,3,1,1,7,1,7,5,1,7,1,7,1,2,2.1666666666666665,4.166666666666667,3.3333333333333335,3.6666666666666665,3.7222222222222223,50.01,4
a5674fe6c8c8424c471b2717335af87e4dcffccf86821aeea65ba451,6,3,6,7,7,7,1,2,5,4,6,6,5,2,5,1,6,5,6,1,1,2,7,7,2,1,2,2,2,2,2,2,3,2,3,3,3,2,1,4,3,2,3,3,6.282,245.145,247.319,31,FALSE,Oxygen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,TRUE,TRUE,FALSE,15,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",6,Homemaker/Stay at home parent,7,Republican,6,4,3,1,3,3,5,1,1,7,2,7,4,4,5,3,4,4,3.3333333333333335,2.6666666666666665,3.3333333333333335,3.8333333333333335,4,3.7222222222222223,NA,8
b42d5535e568fd569c91b64727e06b86e6255acc3c0200acd89769ce,6,6,4,3,6,3,2,3,5,5,3,4,2,2,6,1,5,3,2,4,4,4,4,6,5,3,2,2,2,4,3,3,3,3,3,3,3,2,2,4,3,2,3,3,8.907,178.901,184.949,13,FALSE,Oxygen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,43,Woman/Female,Woman/Female,Black: A person having origins in any of the Black racial groups of Africa,2,Homemaker/Stay at home parent,1,Democrat,4,4,3,6,6,3,3,6,4,4,4,4,4,6,6,6,3,6,4.5,2.8333333333333335,4.333333333333333,4.166666666666667,5.166666666666667,4.555555555555555,NA,9
58aab3c4f44f36f57d2f6443e2c1ffc1eed80d1f0ef9891dfda37461,5,4,2,5,6,3,1,2,3,5,5,3,2,3,5,3,3,3,4,6,4,4,3,5,5,3,2,4,2,3,4,3,3,2,3,3,3,3,3,4,3,3,3,3,4.827,148.361,151.347,28,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,50,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",2,Other - Sales Worker,1,Democrat,3,7,2,6,5,2,4,7,7,2,5,1,1,6,1,6,3,7,4.5,3,4.166666666666667,4.333333333333333,4,4.166666666666667,38.6,10
116d47293deb2103f6fced733c2e791c6e4734591497a0a6f5d6b63b,7,6,5,5,7,5,2,4,4,4,4,7,4,7,7,3,2,2,3,6,5,5,5,1,7,3,3,3,1,3,5,2,3,2,4,3,3,3,3,4,3,3,3,3,2.725,228.301,229.225,39,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,1,24,FALSE,TRUE,FALSE,13,Woman/Female,Woman/Female,"American Indian or Alaskan Native: A person having origins in any of the original peoples of North America, and who maintains cultural identification through tribal affiliation or community recognition,Asian or Pacific Islander: A person having origins in any of the original peoples of the Far East, Southeast Asia, the Indian subcontinent or the Pacific Islands,Black: A person having origins in any of the Black racial groups of Africa,Hispanic: A person of Mexican, Puerto Rican, Cuban, Central, or South America, or other Spanish culture or origin, regardless of race,White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",3,"Adult Literacy, Remedial Education, and/or GED Teacher and/or Instructor",1,Independent,3,7,2,6,7,2,2,4,4,5,1,7,4,7,3,7,2,6,4.833333333333333,3.0833333333333335,4.5,3.8333333333333335,4.833333333333333,4.388888888888889,59.52,10
34349f93e5b34e1c795a9cf61f45ddc7d7b495b98a7128bbb99e36e9,7,6,5,5,4,1,1,1,5,4,5,3,7,4,7,5,2,3,3,7,3,4,6,1,7,4,2,3,2,5,5,3,4,3,3,4,3,3,4,4,3,3,4,3,3.18,138.977,139.735,38,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,26,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",2,Other - Sales Worker,3,Democrat,3,4,3,6,6,3,4,4,4,4,6,2,3,5,3,7,2,6,4.666666666666667,3.4166666666666665,4.166666666666667,4,4.333333333333333,4.166666666666667,38.6,10
de5e78237a4bf832deeb41212a57f8850990aaa511f3e7c8dc71f4bd,6,5,5,4,6,2,1,2,3,6,2,2,6,5,6,4,2,2,2,2,2,5,4,7,3,2,2,2,1,2,3,2,2,3,4,3,4,4,1,5,3,3,3,3,3.637,454.344,455.886,43,FALSE,Nitrogen,Earth goes around the Sun,1 day,The second way,No,Yes,500,10,24,FALSE,TRUE,FALSE,19,Woman/Female,Woman/Female,"Hispanic: A person of Mexican, Puerto Rican, Cuban, Central, or South America, or other Spanish culture or origin, regardless of race",1,Chef and/or Head Cook,3,Independent,3,2,2,3,4,2,3,3,5,5,4,2,2,2,4,3,2,2,3.8333333333333335,3.1666666666666665,2.6666666666666665,3.6666666666666665,2.5,2.944444444444444,62.51,9
3d94304eff43d3840d64577ce9ef64932bf44cebd14720246e1490bf,6,5,4,2,4,2,3,4,2,4,3,3,6,4,4,3,5,2,6,6,5,4,6,6,6,3,2,3,2,4,4,3,3,3,4,3,4,4,3,5,4,3,4,3,14.832,131.882,132.666,58,FALSE,Carbon Dioxide,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,24,FALSE,TRUE,FALSE,29,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Painter and/or Paperhanger,3,Independent,5,4,3,3,3,4,3,5,5,2,3,3,4,3,3,4,4,4,5.5,3.5833333333333335,3.6666666666666665,3.5,3.6666666666666665,3.611111111111111,26.96,9
86bbf61a4c049435e95315a6161716ca527c0e19f0699f03f3a4cb13,7,6,3,1,5,3,3,3,3,2,6,3,2,7,1,4,4,6,2,6,6,7,6,1,7,3,2,4,4,4,4,3,3,2,4,3,3,2,3,4,4,2,4,4,3.883,331.367,332.948,91,FALSE,Nitrogen,Earth goes around the Sun,1 year,The first way,No,Yes,500,10,1,FALSE,FALSE,FALSE,20,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",2,Other - Plant and System Operator,4,Democrat,7,3,3,3,3,3,6,1,5,5,1,4,5,2,5,3,6,3,5.5,3.1666666666666665,3.6666666666666665,3.6666666666666665,4,3.7777777777777777,49.11,8
0d146814c9ddb411b79e2ac25b5e0b54d795d26ecdcbbc0deb2533ce,7,7,3,2,5,1,1,2,2,2,2,3,2,6,4,2,3,2,3,7,6,7,1,1,7,3,1,4,2,4,5,3,4,3,4,3,3,4,3,3,4,3,3,3,3.998,133.963,136.168,14,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,24,FALSE,TRUE,FALSE,25,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Other - Healthcare Support Worker,1,Democrat,2,7,2,7,6,2,3,7,7,1,6,1,2,6,2,7,1,7,4.833333333333333,3.3333333333333335,4.333333333333333,4.166666666666667,4.166666666666667,4.222222222222222,55.89,10
62ea8cea52399fd518a86ca34e32ad1370c6231337896d079db8900e,7,6,2,2,5,1,1,1,2,6,2,5,2,5,7,1,4,1,2,6,3,6,6,6,7,3,3,2,3,5,5,2,4,3,4,3,3,3,3,3,4,2,3,3,4.947,213.32,215.351,73,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,11,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,"Bookkeeping, Accounting, and Auditing Clerks",5,Independent,1,5,2,6,4,1,1,5,7,2,2,2,4,4,6,1,3,1,5.666666666666667,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,51.98,10
3a95586653827728d9f8d68ae959b2ec5b230b1d88fd2819e5f7baf3,7,6,2,3,2,1,3,1,2,4,2,4,1,2,5,3,6,3,4,5,4,5,6,6,7,3,2,3,2,4,4,3,3,2,4,3,3,4,3,4,4,3,4,3,48.957,333.122,340.385,18,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,23,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,NA,1,Democrat,4,7,4,7,6,2,3,6,7,2,6,1,2,6,2,6,2,4,5.5,3.3333333333333335,5,4.166666666666667,3.6666666666666665,4.277777777777778,NA,10
05a55f5426c9e139b46f9db7d72def3a17b71ca5aaee585b881680cf,3,2,4,6,7,4,1,4,5,2,5,5,1,4,2,3,4,4,4,2,1,3,7,5,3,1,1,1,1,2,1,1,3,2,3,2,2,2,3,3,3,1,2,3,15.45,191.678,200.11,14,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,17,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Homemaker/Stay at home parent,6,Republican,4,7,4,7,7,3,3,3,4,4,4,4,4,4,4,3,6,4,3.5,2.4166666666666665,5.333333333333333,3.6666666666666665,4.166666666666667,4.388888888888889,NA,10
6147983d720b1c58c34a4f9c8f9d6943794e796dd08f0b7fe50453d6,5,5,4,3,2,3,2,3,1,4,3,2,2,3,3,3,3,3,3,5,5,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,7.801,176.968,177.886,30,FALSE,Hydrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,24,TRUE,FALSE,FALSE,47,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,NA,5,Independent,7,3,5,3,3,5,5,3,5,4,3,4,6,3,5,3,4,3,4,3.0833333333333335,4.333333333333333,4,4,4.111111111111111,NA,7
12f2a416153f3ca0f721c2c4fb0d05beb730dd5c39d583d9d53f584f,6,7,5,5,5,1,1,1,1,5,2,3,1,3,5,4,1,1,2,5,5,5,4,6,6,3,2,4,2,3,4,3,3,1,4,3,3,3,3,5,3,2,3,3,3.445,93.189,93.852,28,FALSE,Carbon Dioxide,Earth goes around the Sun,1 month,The second way,Yes,No,500,100,24,FALSE,TRUE,FALSE,43,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",5,Writer,1,Democrat,3,7,2,1,5,NA,1,5,7,NA,7,1,1,7,3,7,1,7,5.166666666666667,3,NA,NA,4.333333333333333,NA,70,6
97b5964f11bed7e9790f65669655c0a9b10f3634d68c49e1c5b0011f,7,6,3,1,3,1,1,1,1,1,7,2,1,3,7,2,1,3,6,7,6,7,1,1,7,5,2,4,1,5,5,3,3,2,3,3,3,4,3,5,3,3,3,3,4.582,180.663,184.836,13,FALSE,Oxygen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,24,FALSE,TRUE,FALSE,48,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",5,Retired,1,Democrat,1,7,1,7,7,1,6,7,6,3,7,5,1,7,1,7,2,7,4.833333333333333,3.1666666666666665,4,5.666666666666667,4.166666666666667,4.611111111111112,NA,9
ce6eea6f9b70aa9b8ead63b64da76f9a972d172d409ff8738db4a2c9,6,2,6,4,7,1,1,1,2,5,2,5,5,2,1,2,2,3,1,4,5,5,3,1,7,3,3,1,4,3,5,2,2,3,4,2,3,3,3,4,2,1,3,4,2.574,119.012,125.113,16,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,100,4,FALSE,FALSE,FALSE,27,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Medical Records and Health Information Technicians,5,Republican,4,6,5,6,7,5,4,4,7,1,7,5,2,4,2,5,6,7,4.166666666666667,2.8333333333333335,5.5,4.666666666666667,4.333333333333333,4.833333333333333,55.17,9
c37c3155f561d0fcbc30883dc37155b605e207bf973a1eddef095348,6,5,3,3,6,3,1,1,2,2,5,7,1,6,5,5,6,2,4,6,5,4,6,6,6,3,1,3,1,3,3,3,3,3,3,3,3,4,1,4,3,3,3,3,3.142,74.462,77.513,14,FALSE,Oxygen,Earth goes around the Sun,1 day,The second way,No,Yes,500,1,47,FALSE,TRUE,FALSE,45,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Retired,1,Democrat,2,7,2,7,7,2,4,6,7,2,7,2,3,6,4,7,3,6,5.5,3,4.5,4.666666666666667,4.833333333333333,4.666666666666667,NA,8
0cb102cc5081c9dfe0f428b1ee38234ed4946d291c120387bc6d282e,6,6,2,4,6,2,1,2,2,4,5,6,3,3,4,3,5,3,3,5,3,6,3,3,4,3,2,2,3,3,4,3,4,3,5,3,3,4,3,5,4,2,3,3,4.194,138.731,139.602,17,FALSE,Oxygen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,14,Man/Male,Man/Male,"American Indian or Alaskan Native: A person having origins in any of the original peoples of North America, and who maintains cultural identification through tribal affiliation or community recognition,White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Photographer,5,Republican,6,4,4,4,3,2,6,3,5,5,4,4,4,1,5,3,4,2,4,3.5,3.8333333333333335,4.5,3.1666666666666665,3.8333333333333335,54.56,9
7a17f58b1ed850d49f7e7065d54e7b33febfaa1f5e49642b47248589,6,6,3,5,7,5,1,2,4,3,3,4,3,2,7,5,6,2,3,5,4,6,3,3,6,1,2,1,1,2,3,3,3,3,3,3,3,4,3,4,4,2,3,3,2.552,212.064,214.489,25,FALSE,Oxygen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,TRUE,11,Man/Male,Man/Male,"Hispanic: A person of Mexican, Puerto Rican, Cuban, Central, or South America, or other Spanish culture or origin, regardless of race",1,more than 6 months,2,Independent,1,7,3,7,5,2,3,7,7,5,5,1,1,6,2,6,1,7,4.5,3.1666666666666665,4.166666666666667,4.666666666666667,3.8333333333333335,4.222222222222222,NA,8
f5a9853e11807a188590ba9795139aaae92213617d59ad14327364f0,6,6,2,3,5,2,2,3,3,3,4,6,3,5,4,5,6,3,5,6,6,6,1,1,6,4,3,4,2,4,4,3,4,3,4,3,3,4,3,4,4,3,4,3,12.027,284.877,288.24,17,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,40,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",5,Elementary School Teacher (except Special Education),2,Democrat,4,6,2,6,5,2,2,6,7,2,6,4,3,6,3,5,3,6,4.333333333333333,3.5,4.166666666666667,4.5,4.333333333333333,4.333333333333333,57.35,10
a32ec3891a27a9fad227ef5dec43411e1d12538998f9c3c387541d05,6,5,1,2,4,1,1,1,2,2,6,7,3,6,5,2,7,2,2,6,6,6,1,6,6,3,2,3,3,4,4,3,4,5,4,5,5,5,4,5,4,4,5,5,8.35,141.876,146.658,13,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,38,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Database Administrator,4,Independent,6,6,6,5,6,3,3,6,7,2,5,1,3,3,5,5,4,3,5.166666666666667,4.583333333333333,5.333333333333333,4,3.8333333333333335,4.388888888888889,56.86,10
00136845071acb827522f01e459a21e4f4faa6d3f97329e7781538ad,6,5,3,3,4,2,1,2,2,3,7,7,3,2,4,7,5,7,3,6,5,3,1,1,7,2,2,3,1,2,4,3,3,4,3,4,3,4,3,4,3,3,3,3,3.182,90.207,93.643,13,FALSE,Oxygen,Earth goes around the Sun,1 day,The second way,No,Yes,500,10,24,FALSE,TRUE,FALSE,26,Man/Male,Man/Male,Black: A person having origins in any of the Black racial groups of Africa,1,Sales Representative - Services,3,Democrat,5,5,4,4,6,4,4,5,7,1,6,1,4,7,4,5,3,6,3.8333333333333335,3.3333333333333335,4.666666666666667,4,4.833333333333333,4.5,33.63,8
dd602b6f41a1caec45a8602383e946973b45928bef324acf5232a61e,6,5,4,3,3,3,2,3,3,5,3,4,3,5,6,3,5,2,5,5,5,5,3,3,5,3,1,3,1,4,4,3,4,3,4,3,3,4,3,5,4,3,4,3,1.666,95.105,96.268,40,FALSE,Carbon Dioxide,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,24,TRUE,TRUE,FALSE,9,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Other - Life Scientist,3,Independent,2,6,2,6,6,2,2,6,6,3,6,2,3,5,4,5,4,6,4.333333333333333,3.5833333333333335,4,4.166666666666667,4.5,4.222222222222222,67.17,8
1e83c028f5ebb6114a2a9cecc8de48819d8894aa8cef4bf6c2a30e8c,7,2,1,6,7,3,1,1,3,6,7,5,2,3,4,4,6,6,3,3,4,4,6,3,3,2,1,2,3,2,NA,3,4,3,3,3,4,4,3,3,3,2,3,4,4.661,173.861,246.387,14,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,12,FALSE,TRUE,FALSE,36,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Civil Engineer,4,Independent,4,5,6,4,5,5,3,3,6,2,4,2,2,1,4,1,6,2,3.8333333333333335,3.25,4.833333333333333,3.3333333333333335,2.6666666666666665,3.611111111111111,73.1,10
579b4039195e5ea1f52e52bddc446acf2c8f2234f6d7324ef51afc36,1,6,6,3,5,2,1,2,4,4,3,3,2,2,3,5,4,2,4,4,3,3,5,5,5,4,3,4,3,4,4,3,3,2,4,2,3,5,2,4,4,3,3,3,7.989,174.622,207.524,24,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,24,FALSE,TRUE,TRUE,3,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,4-year University,4,Independent,4,6,5,2,5,3,3,6,7,4,4,1,5,4,4,4,3,4,4.166666666666667,3.1666666666666665,4.166666666666667,4.166666666666667,4,4.111111111111112,NA,9
fc32f4cd063611670f212c5facfde550ff9ac2ecd806ddfe23c0717b,7,4,1,4,4,3,1,1,5,5,4,5,2,3,3,3,7,3,3,4,4,4,5,3,4,2,1,4,1,3,4,3,3,3,4,4,3,3,3,4,3,3,3,3,7.66,570.528,573.792,37,TRUE,Oxygen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,24,FALSE,TRUE,TRUE,17,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Human Resources and/or Training,4,Democrat,4,4,4,4,5,3,3,4,5,2,5,2,4,4,4,4,3,5,4,3.25,4,3.5,4,3.8333333333333335,49,7
5e08ccb3b3a65630f555e612800a2f68671facd4c520409a2491ac0b,6,7,6,3,4,1,2,2,6,2,6,6,2,6,7,2,3,3,3,6,5,5,6,6,6,4,3,3,2,4,4,3,4,4,5,4,5,5,4,1,4,3,4,4,2.186,136.54,137.348,21,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,37,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,"Property, Real Estate and/or Community Association Manager",2,Democrat,3,6,3,6,6,2,2,6,7,2,5,2,2,5,2,5,2,6,5.666666666666667,3.9166666666666665,4.333333333333333,4,3.6666666666666665,4,54.07,10
42edc7157bfe1aca5ca004a34831798e85cdcf7c35201eceeab80905,7,4,4,4,5,2,2,3,2,2,3,3,2,5,6,2,4,3,3,6,4,4,3,6,6,4,2,4,3,4,4,3,3,3,4,3,3,4,3,4,4,3,3,3,3.479,177.025,179.827,19,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,40,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",2,Zoologist and/or Wildlife Biologist,5,Independent,4,4,3,4,4,4,3,5,7,2,6,2,5,5,3,5,5,6,4.833333333333333,3.3333333333333335,3.8333333333333335,4.166666666666667,4.833333333333333,4.277777777777778,69.56,10
fac47d1e878af0accbbc633111ed9dd2b81e25cbe5c9e1b22aa12539,6,6,4,3,5,2,2,2,2,4,5,5,2,5,5,3,6,2,4,4,4,4,5,5,4,3,2,3,3,3,3,2,4,4,3,3,3,4,3,4,3,2,3,3,1.152,171.023,174.796,33,FALSE,Oxygen,Sun goes around the Earth,NA,The second way,No,No,500,10,24,FALSE,FALSE,FALSE,19,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Social Worker - Mental Health and/or Substance Abuse,4,Independent,3,6,3,6,6,4,2,6,6,2,5,1,4,4,2,4,6,6,4.333333333333333,3.25,4.666666666666667,3.6666666666666665,4.333333333333333,4.222222222222222,53.51,5
415a8cb232f4962d191b3f534871e6dd396fc1db334eeabd355cc7e9,7,6,4,4,5,3,1,2,2,4,4,2,4,4,5,5,6,2,4,6,4,4,3,6,6,3,1,3,1,3,4,3,3,2,4,4,3,4,4,5,4,4,3,3,11.403,239.597,259.64,15,TRUE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,333,100,24,FALSE,TRUE,FALSE,7,Man/Male,Man/Male,Black: A person having origins in any of the Black racial groups of Africa,2,Civil Engineer,2,Democrat,3,7,3,4,6,3,3,4,6,3,6,2,5,4,6,4,3,6,4.833333333333333,3.5833333333333335,4.333333333333333,4,4.666666666666667,4.333333333333333,73.1,9
c17414c9fc68b133cf771613314e9adb206f4b8d6fcfe977e5ce4a48,6,4,4,7,6,6,4,5,4,6,6,4,4,5,4,1,4,5,5,1,1,1,2,2,1,1,1,1,1,1,1,2,3,3,4,3,4,3,3,4,1,2,3,2,2.954,122.537,123.162,65,FALSE,Oxygen,Sun goes around the Earth,NA,The first way,No,Yes,500,100,24,TRUE,TRUE,TRUE,9,Woman/Female,Woman/Female,Black: A person having origins in any of the Black racial groups of Africa,1,Homemaker/Stay at home parent,4,Independent,4,4,7,2,4,1,4,2,1,7,3,7,3,3,3,4,4,2,1.3333333333333333,2.9166666666666665,3.6666666666666665,4,3.1666666666666665,3.611111111111111,NA,4
08ef4f7158575ee2640794fe9e8943eb94a21553a44410c828c086be,5,5,5,6,3,6,1,1,3,5,3,1,2,5,4,4,3,7,5,1,1,7,6,7,6,5,3,5,2,5,5,2,3,2,3,4,2,3,3,3,1,1,5,4,16.662,209.988,213.692,15,FALSE,Oxygen,Sun goes around the Earth,NA,The first way,No,No,200,350,22,TRUE,TRUE,TRUE,24,Woman/Female,Woman/Female,Black: A person having origins in any of the Black racial groups of Africa,1,Cashier,1,Independent,3,3,6,2,3,7,3,5,6,3,7,1,7,2,7,6,7,3,4.666666666666667,2.8333333333333335,4,4.166666666666667,5.333333333333333,4.5,25.77,3
17f9527398c8ad9e4d28600562333a9bcbaeef9c4a338c068e4b89b6,7,6,7,1,6,1,2,2,5,4,6,6,6,4,6,3,6,6,6,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.535,222.283,231.21,13,FALSE,Oxygen,Sun goes around the Earth,NA,The second way,No,Yes,500,100,24,TRUE,FALSE,FALSE,34,Woman/Female,NA,Black: A person having origins in any of the Black racial groups of Africa,2,NA,4,Independent,7,4,7,2,2,4,2,2,4,6,1,NA,4,3,6,NA,6,3,NA,NA,4.333333333333333,NA,NA,NA,NA,5
c4eca752eed6985f750369f7ee35121a8ab7b1d9e94e5ed0dcb6e409,7,5,2,1,1,1,1,1,2,6,7,3,1,2,1,2,6,1,2,7,7,7,1,1,7,5,2,2,2,4,5,3,4,4,4,4,4,5,5,5,4,4,4,3,1.964,76.497,78.708,16,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,15,Woman/Female,Woman/Female,"Asian or Pacific Islander: A person having origins in any of the original peoples of the Far East, Southeast Asia, the Indian subcontinent or the Pacific Islands",1,Other - Computer Science Worker,4,Independent,3,3,2,6,6,2,1,4,7,2,5,1,5,2,6,1,6,5,5,4.166666666666667,3.6666666666666665,3.3333333333333335,4.166666666666667,3.7222222222222223,63.26,10
abffab4e8c4d53deda679fca36c79056ac10241e353c42ce1f37ac73,7,3,2,1,2,1,2,2,3,4,6,5,2,5,7,2,2,2,4,7,4,6,1,1,7,5,3,4,4,5,5,3,4,3,3,3,4,4,3,4,3,2,4,3,4.922,298.814,300.803,17,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,No,500,10,47,FALSE,TRUE,FALSE,47,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,NA,1,Independent,1,7,1,6,4,2,2,5,7,1,7,1,1,4,2,4,3,7,4.333333333333333,3.3333333333333335,3.5,3.8333333333333335,3.5,3.611111111111111,NA,9
